Product_ID,Sale_Date,Sales_Rep,Region,Region_and_Sales_Rep,Product_Category,Unit_Cost,Unit_Price,Quantity_Sold,Sales_Amount,Discount,Customer_Type,Payment_Method,Sales_Channel
1072,25-08-2023,Charlie,South,South-Charlie,Food,1517.4,1545.02,12,2490.86,0.03,New,Bank Transfer,Retail
1061,16-10-2023,Eve,East,East-Eve,Furniture,4651.77,4984.39,37,2227.64,0.12,Returning,Cash,Retail
1039,19-09-2023,Bob,South,South-Bob,Clothing,666.84,817.36,28,4306.02,0.02,Returning,Cash,Retail
1001,04-08-2023,David,West,West-David,Food,3279.76,3563.97,20,9087.6,0.25,Returning,Cash,Retail
1003,27-05-2023,Eve,East,East-Eve,Clothing,310.96,457.84,39,5119.89,0.03,New,Credit Card,Online
1077,02-12-2023,David,East,East-David,Electronics,2258.54,2439.49,24,1960.41,0.2,Returning,Credit Card,Retail
1092,17-06-2023,David,East,East-David,Clothing,2792.2,3254.55,21,862.02,0.02,New,Credit Card,Retail
1062,02-04-2023,Bob,East,East-Bob,Clothing,1524.88,1636.14,10,6991.95,0.2,New,Bank Transfer,Online
1063,19-12-2023,Charlie,West,West-Charlie,Furniture,2302.62,2740.93,46,3889.71,0.25,Returning,Bank Transfer,Online
1025,28-02-2023,Bob,East,East-Bob,Electronics,859.59,884.51,14,8236.13,0.12,New,Bank Transfer,Online
1056,28-02-2023,Eve,North,North-Eve,Electronics,1555.41,1609.94,37,6629.16,0.16,Returning,Credit Card,Online
1033,31-10-2023,Eve,East,East-Eve,Furniture,3124.48,3553.27,18,7982.79,0.12,Returning,Cash,Retail
1038,18-06-2023,Eve,West,West-Eve,Clothing,1543.91,1862.88,24,2792.27,0.09,New,Bank Transfer,Online
1006,26-09-2023,Bob,East,East-Bob,Food,4503.73,4879.88,14,6954.35,0.24,New,Bank Transfer,Retail
1058,29-12-2023,David,North,North-David,Electronics,3160.61,3273.22,34,2714.21,0.08,Returning,Credit Card,Retail
1044,14-02-2023,David,West,West-David,Electronics,2221.31,2494.48,12,9396.78,0.22,Returning,Bank Transfer,Online
1045,11-12-2023,Alice,West,West-Alice,Clothing,241.85,613.09,22,6400.11,0.06,Returning,Cash,Online
1032,30-06-2023,Eve,North,North-Eve,Clothing,2522.76,2840.14,6,3312.67,0.07,Returning,Credit Card,Retail
1045,19-06-2023,David,North,North-David,Electronics,3835.64,4076.77,36,2768.17,0.1,Returning,Credit Card,Retail
1061,22-12-2023,Alice,North,North-Alice,Clothing,1364.51,1844.8,45,1990.17,0.18,Returning,Cash,Online
1047,10-07-2023,David,North,North-David,Food,4043.53,4384.85,36,6976.95,0.14,New,Cash,Online
1021,04-06-2023,Eve,North,North-Eve,Electronics,1296.44,1751.24,22,2265.28,0.22,New,Cash,Online
1080,07-07-2023,Charlie,West,West-Charlie,Food,4127.54,4495.13,14,5993.5,0.06,New,Bank Transfer,Retail
1085,07-01-2023,Eve,West,West-Eve,Food,472.08,842.46,16,2719.89,0,New,Cash,Retail
1075,13-05-2023,Bob,East,East-Bob,Clothing,4337.61,4386.82,36,6653.49,0.23,Returning,Credit Card,Online
1036,23-08-2023,David,East,East-David,Food,2520.97,2707.11,25,8167.9,0.25,New,Cash,Retail
1099,14-02-2023,David,South,South-David,Clothing,1517.86,1948.46,32,7802.45,0.02,New,Credit Card,Online
1019,10-11-2023,Bob,East,East-Bob,Furniture,1362.31,1486.29,33,7632.43,0.18,Returning,Credit Card,Retail
1020,06-09-2023,Bob,East,East-Bob,Clothing,2188.45,2255.05,45,1958.45,0.11,New,Bank Transfer,Retail
1057,31-01-2023,Charlie,North,North-Charlie,Food,4995.3,5165.09,36,975.01,0.24,Returning,Cash,Online
1018,23-01-2023,David,North,North-David,Furniture,1140.62,1258.63,20,7019.59,0.26,Returning,Bank Transfer,Online
1047,09-06-2023,David,East,East-David,Clothing,560.92,1024.31,18,3746.64,0.26,Returning,Cash,Online
1049,29-12-2023,Charlie,South,South-Charlie,Food,2945.92,3381.22,38,4380.23,0.23,Returning,Cash,Retail
1014,07-06-2023,Alice,North,North-Alice,Electronics,2468.29,2723.13,3,408.38,0.08,Returning,Cash,Retail
1015,08-02-2023,Charlie,East,East-Charlie,Electronics,2644.77,2684.83,23,2669.81,0.24,New,Cash,Online
1031,23-03-2023,Eve,East,East-Eve,Clothing,3351.33,3711.47,32,433.4,0.16,New,Cash,Retail
1001,22-12-2023,David,West,West-David,Clothing,1372.36,1687.83,45,8803.94,0.02,New,Credit Card,Online
1054,15-09-2023,Bob,South,South-Bob,Electronics,4557.79,5043.36,16,2509.63,0.14,Returning,Credit Card,Retail
1003,25-07-2023,Eve,West,West-Eve,Food,2206.58,2490.47,5,5617.64,0.28,New,Cash,Online
1016,18-03-2023,David,South,South-David,Food,688.98,863.81,4,485.9,0.27,New,Credit Card,Retail
1087,12-01-2023,Charlie,North,North-Charlie,Food,3724.38,3988.7,21,6701.79,0.03,New,Bank Transfer,Retail
1057,22-10-2023,Eve,South,South-Eve,Clothing,3233.37,3723.21,40,3297.97,0.22,New,Bank Transfer,Retail
1075,12-08-2023,David,East,East-David,Furniture,1612.93,1964.15,14,8989.4,0.24,Returning,Bank Transfer,Retail
1012,13-01-2023,Alice,East,East-Alice,Furniture,3126.52,3465.79,39,8892.37,0.08,New,Cash,Online
1074,15-02-2023,Alice,South,South-Alice,Furniture,1138.32,1266.25,31,3320.38,0.14,Returning,Cash,Retail
1096,04-06-2023,Bob,South,South-Bob,Furniture,2251.95,2626.32,14,9019.51,0.21,Returning,Credit Card,Online
1016,23-04-2023,David,South,South-David,Furniture,4502.09,4879.72,6,9961.96,0.13,New,Credit Card,Online
1072,21-08-2023,Alice,West,West-Alice,Clothing,710.99,876.46,12,8271.62,0.03,Returning,Credit Card,Online
1076,17-01-2023,Charlie,South,South-Charlie,Clothing,1964.15,2211.17,16,8464.23,0.21,Returning,Bank Transfer,Online
1024,26-12-2023,David,North,North-David,Furniture,4114.66,4269.02,17,2565.19,0.27,Returning,Bank Transfer,Retail
1028,11-08-2023,Charlie,West,West-Charlie,Clothing,4848.98,4985.75,45,5809.35,0.2,Returning,Bank Transfer,Online
1008,20-12-2023,Charlie,West,West-Charlie,Clothing,2296.93,2319.62,23,765.83,0.23,Returning,Bank Transfer,Retail
1092,07-07-2023,Alice,South,South-Alice,Furniture,2559.65,2709.4,14,1039.69,0.11,Returning,Credit Card,Retail
1036,10-12-2023,David,North,North-David,Food,2882.25,3163.7,7,9989.04,0.05,Returning,Cash,Retail
1090,31-12-2023,Eve,West,West-Eve,Clothing,4665.12,4675.9,46,3333.73,0.19,New,Cash,Retail
1008,12-06-2023,Alice,East,East-Alice,Food,4298.12,4446.9,32,7507.02,0.1,New,Bank Transfer,Online
1058,22-11-2023,Alice,West,West-Alice,Clothing,894.48,1336.37,15,8085.98,0.26,Returning,Cash,Retail
1060,15-03-2023,David,South,South-David,Clothing,2211.95,2512.84,44,8594.43,0.04,Returning,Cash,Online
1050,21-08-2023,David,North,North-David,Furniture,2346.8,2654.65,17,9976.52,0.13,New,Cash,Retail
1028,12-08-2023,Charlie,South,South-Charlie,Clothing,3956.03,4163.68,41,2490.82,0.12,New,Bank Transfer,Retail
1092,15-11-2023,David,East,East-David,Electronics,3034.32,3375.79,47,499.47,0.28,New,Credit Card,Online
1041,01-03-2023,Charlie,East,East-Charlie,Electronics,3288.39,3391.46,44,4170.8,0.05,New,Credit Card,Retail
1100,01-12-2023,Alice,East,East-Alice,Furniture,4991.09,5402.28,34,1387.8,0,Returning,Cash,Retail
1064,10-08-2023,Bob,South,South-Bob,Food,421.05,488.23,5,322.02,0.07,Returning,Credit Card,Retail
1027,06-02-2023,Eve,West,West-Eve,Food,1153.9,1485.34,45,3668.23,0.25,New,Credit Card,Retail
1063,05-10-2023,Alice,South,South-Alice,Food,2069.08,2246.24,27,7859.01,0.06,New,Bank Transfer,Retail
1017,15-07-2023,David,North,North-David,Electronics,1771.52,2147.8,23,5705.19,0.07,New,Bank Transfer,Online
1073,18-12-2023,Eve,West,West-Eve,Food,157.15,436.53,40,3196.5,0.04,New,Cash,Retail
1033,30-08-2023,Bob,East,East-Bob,Food,504.3,735.95,14,6577.99,0.21,Returning,Cash,Retail
1084,20-11-2023,Bob,South,South-Bob,Furniture,3420.72,3513.74,15,2396.98,0.02,New,Cash,Online
1077,07-08-2023,Charlie,East,East-Charlie,Food,4402.66,4724.7,43,242.38,0.1,New,Bank Transfer,Retail
1092,11-07-2023,Eve,East,East-Eve,Electronics,2595.42,3083.06,33,7667.1,0.08,New,Credit Card,Online
1029,17-01-2023,Charlie,North,North-Charlie,Electronics,2719,3133.55,31,6275.06,0.17,Returning,Bank Transfer,Retail
1013,12-01-2023,Alice,West,West-Alice,Electronics,1312.71,1352.11,35,7646.8,0.22,Returning,Bank Transfer,Retail
1046,12-07-2023,Eve,North,North-Eve,Furniture,3850.99,4045.34,17,485.49,0.16,Returning,Credit Card,Online
1035,22-01-2023,Alice,North,North-Alice,Furniture,3771.38,4234.92,28,8387.48,0.28,New,Credit Card,Retail
1006,30-04-2023,Charlie,North,North-Charlie,Clothing,2962.41,3218.9,19,6233.31,0.29,New,Cash,Retail
1082,29-07-2023,Eve,East,East-Eve,Food,1102.69,1437.12,46,5677.61,0.11,New,Credit Card,Online
1069,02-11-2023,Charlie,North,North-Charlie,Furniture,530.24,987.41,23,6283.68,0.23,Returning,Credit Card,Online
1047,27-09-2023,Eve,North,North-Eve,Electronics,367.98,806.14,32,8657.89,0.22,Returning,Credit Card,Retail
1025,11-07-2023,Charlie,West,West-Charlie,Electronics,2983.85,3239.74,40,5910.67,0.27,New,Credit Card,Online
1066,24-06-2023,Bob,West,West-Bob,Furniture,4133.92,4358.37,13,5851.41,0.13,New,Cash,Retail
1010,12-10-2023,Charlie,North,North-Charlie,Furniture,4298.74,4475.19,20,9907.72,0.16,Returning,Cash,Online
1056,23-07-2023,Bob,West,West-Bob,Furniture,2344.93,2707.25,35,7591.63,0.12,New,Credit Card,Retail
1030,13-06-2023,Charlie,West,West-Charlie,Clothing,3932.14,4082.76,5,4478.71,0.26,New,Credit Card,Online
1005,08-09-2023,Eve,North,North-Eve,Electronics,4737.06,4869.5,9,7103.23,0.07,New,Cash,Online
1033,15-08-2023,Eve,East,East-Eve,Clothing,1412.09,1596.65,29,3953.38,0.07,Returning,Cash,Online
1065,07-01-2023,Eve,North,North-Eve,Clothing,2019.9,2116.74,6,2365.87,0.11,New,Credit Card,Online
1018,29-01-2023,David,West,West-David,Food,4660.82,5011.43,25,6008.83,0.07,New,Bank Transfer,Online
1096,02-02-2023,Alice,East,East-Alice,Electronics,1724.24,2036.2,31,9289,0.17,New,Cash,Online
1049,14-05-2023,Eve,South,South-Eve,Electronics,4573.69,4820.3,22,9298.48,0.04,New,Cash,Online
1011,20-03-2023,Bob,East,East-Bob,Furniture,4906.17,5107.43,2,3484.86,0.1,Returning,Cash,Online
1085,27-02-2023,Eve,West,West-Eve,Furniture,3325.96,3781.4,45,5324.01,0.27,Returning,Credit Card,Online
1026,26-01-2023,David,East,East-David,Food,4093.61,4117.88,5,2195.2,0.12,Returning,Credit Card,Retail
1063,14-08-2023,Bob,North,North-Bob,Clothing,3760.25,4147.11,27,9956.75,0.22,New,Cash,Online
1089,12-10-2023,David,South,South-David,Furniture,3512.69,3964.63,25,9813.07,0.03,Returning,Credit Card,Retail
1086,04-01-2023,Bob,South,South-Bob,Furniture,1569.31,1798.02,8,6530.14,0.07,New,Credit Card,Online
1059,09-04-2023,Charlie,South,South-Charlie,Electronics,332.62,612.46,1,8063.7,0.24,Returning,Cash,Retail
1027,08-02-2023,Alice,West,West-Alice,Electronics,1748.11,2220.9,20,7179.49,0.23,New,Credit Card,Retail
1049,28-09-2023,Alice,West,West-Alice,Furniture,3351.33,3465.35,44,5972.27,0.12,Returning,Bank Transfer,Online
1077,12-10-2023,David,South,South-David,Electronics,557.52,822.39,23,628.15,0.29,Returning,Credit Card,Online
1033,06-06-2023,Alice,East,East-Alice,Food,108.99,351.6,32,4602.17,0.27,Returning,Credit Card,Retail
1098,16-03-2023,David,South,South-David,Furniture,741.48,878.09,11,6780.38,0.29,New,Cash,Retail
1099,15-10-2023,David,East,East-David,Electronics,3592.89,4004,39,6807.56,0.13,New,Cash,Online
1001,10-05-2023,David,East,East-David,Food,4865.33,5316.13,47,3793.91,0.06,New,Bank Transfer,Online
1021,24-06-2023,Alice,West,West-Alice,Electronics,4916.17,5309.32,24,9422.75,0.19,Returning,Credit Card,Online
1055,25-03-2023,David,East,East-David,Electronics,2495.2,2600.93,11,1756.83,0.21,New,Bank Transfer,Retail
1006,22-01-2023,Alice,South,South-Alice,Electronics,4353.29,4405.8,29,5053.56,0.04,New,Bank Transfer,Online
1092,27-01-2023,David,West,West-David,Furniture,3697.29,4003.96,26,6939.75,0.24,New,Cash,Online
1081,14-07-2023,Eve,North,North-Eve,Clothing,2530.15,2568.13,16,7001.64,0.01,New,Credit Card,Online
1069,03-12-2023,David,North,North-David,Electronics,2885.16,3224.84,35,6521.53,0.14,New,Cash,Online
1095,24-08-2023,Bob,West,West-Bob,Food,729.27,999.18,20,2825.35,0.1,New,Bank Transfer,Online
1005,02-04-2023,David,South,South-David,Furniture,4691.42,5026.19,46,1646.45,0.22,Returning,Bank Transfer,Retail
1003,21-01-2023,Charlie,North,North-Charlie,Furniture,1792.05,2091.23,3,6395.81,0.09,Returning,Cash,Retail
1053,30-10-2023,David,North,North-David,Food,2258.44,2475.56,1,6033.09,0.25,New,Cash,Online
1023,23-12-2023,Bob,East,East-Bob,Electronics,3374.72,3483.15,47,1875.62,0.18,Returning,Cash,Online
1053,25-03-2023,Bob,East,East-Bob,Clothing,1702.82,1862.61,1,7080.88,0.24,Returning,Cash,Retail
1037,19-09-2023,Alice,South,South-Alice,Electronics,1308.58,1575.59,17,4606.2,0.3,New,Cash,Online
1074,27-05-2023,Eve,West,West-Eve,Food,3173.69,3503.11,2,6710.83,0.2,New,Bank Transfer,Retail
1074,14-09-2023,David,South,South-David,Furniture,173.67,565.62,29,8389.93,0.3,Returning,Cash,Online
1083,27-02-2023,Alice,West,West-Alice,Clothing,3617.59,4003.5,20,1780.31,0.01,New,Credit Card,Retail
1017,15-01-2023,Eve,North,North-Eve,Furniture,2594.42,3081.04,6,289.53,0.1,Returning,Bank Transfer,Retail
1085,11-06-2023,David,East,East-David,Food,3048.48,3198.54,8,7813.12,0.03,Returning,Bank Transfer,Online
1078,12-06-2023,Charlie,South,South-Charlie,Electronics,3177.81,3222.65,29,6136,0.08,Returning,Credit Card,Retail
1073,16-11-2023,David,South,South-David,Clothing,2658.9,2838.27,48,7026.43,0.25,New,Credit Card,Online
1001,08-10-2023,Bob,West,West-Bob,Furniture,2933.54,3307.75,33,8397.73,0.01,Returning,Bank Transfer,Retail
1051,07-10-2023,Bob,West,West-Bob,Furniture,3434.75,3659.42,3,8047.83,0.16,New,Cash,Online
1045,12-01-2023,Charlie,South,South-Charlie,Furniture,3777.94,4188.66,35,9613.11,0.17,New,Bank Transfer,Online
1077,01-10-2023,Alice,West,West-Alice,Electronics,3650.89,3930.06,5,5405.76,0.17,New,Bank Transfer,Online
1004,28-09-2023,Eve,South,South-Eve,Clothing,4354.6,4820.2,27,4936.11,0.14,New,Credit Card,Retail
1062,27-07-2023,David,South,South-David,Electronics,987.74,1462.19,44,4078.68,0.24,New,Bank Transfer,Online
1065,27-01-2023,Bob,South,South-Bob,Electronics,2035.68,2079.64,12,1621.54,0.04,Returning,Cash,Online
1032,13-03-2023,Alice,North,North-Alice,Electronics,4741.59,4975.23,20,5768.81,0.09,New,Credit Card,Online
1034,01-03-2023,Charlie,West,West-Charlie,Food,2013.12,2321.87,45,2842.42,0.18,New,Bank Transfer,Retail
1092,25-05-2023,Bob,East,East-Bob,Food,668.11,803.49,20,9220.94,0.21,New,Bank Transfer,Online
1095,03-04-2023,Charlie,East,East-Charlie,Food,2650.95,2860.42,9,5873.59,0.12,New,Cash,Retail
1072,05-11-2023,David,West,West-David,Clothing,591.98,934.04,39,5969.12,0.26,New,Bank Transfer,Retail
1039,08-01-2023,Eve,South,South-Eve,Electronics,1054.12,1175.22,4,3613.75,0.12,Returning,Bank Transfer,Retail
1026,20-03-2023,Bob,East,East-Bob,Electronics,4991.68,5296.65,19,614.69,0.12,New,Bank Transfer,Online
1034,27-01-2023,Bob,East,East-Bob,Food,2729.75,3081.5,38,414.26,0.01,New,Bank Transfer,Online
1054,23-06-2023,David,West,West-David,Electronics,1456.09,1510.43,27,4291.02,0.17,Returning,Cash,Retail
1003,19-02-2023,Alice,East,East-Alice,Electronics,4974.14,5227.93,45,937.2,0.21,New,Bank Transfer,Online
1050,18-07-2023,Eve,South,South-Eve,Furniture,4834.47,4973.38,43,6107.78,0.03,Returning,Bank Transfer,Online
1012,15-12-2023,Bob,West,West-Bob,Electronics,2231.66,2596.61,13,8821.63,0.09,Returning,Bank Transfer,Retail
1065,30-06-2023,Eve,South,South-Eve,Furniture,1339,1441.88,13,8840.86,0.23,Returning,Credit Card,Retail
1054,24-01-2023,Bob,East,East-Bob,Electronics,4200.08,4647.28,22,6624.55,0.11,Returning,Cash,Online
1005,12-11-2023,Eve,East,East-Eve,Clothing,3592.32,3813.48,28,2191.2,0.07,New,Credit Card,Retail
1094,15-02-2023,Charlie,South,South-Charlie,Food,3450.36,3557.38,47,8643.67,0.2,New,Credit Card,Online
1094,15-01-2023,Bob,North,North-Bob,Furniture,4470.91,4695.54,45,8872.33,0.06,Returning,Cash,Retail
1057,02-06-2023,Eve,East,East-Eve,Food,3462.61,3672.89,22,2046.87,0.27,Returning,Credit Card,Online
1017,10-08-2023,Alice,North,North-Alice,Furniture,1454.8,1674.97,43,7400.52,0.03,New,Credit Card,Online
1047,25-07-2023,Charlie,East,East-Charlie,Furniture,3484.62,3781.55,19,2936.54,0.21,Returning,Credit Card,Retail
1023,30-09-2023,Charlie,North,North-Charlie,Furniture,1563.78,1829.16,8,8046.14,0.15,Returning,Cash,Online
1079,24-08-2023,Alice,North,North-Alice,Clothing,3808.23,3891.62,8,9972.66,0.26,Returning,Bank Transfer,Online
1085,06-12-2023,Eve,North,North-Eve,Electronics,3117.75,3159.88,42,397.26,0.04,New,Cash,Retail
1014,16-08-2023,David,South,South-David,Furniture,433.19,800.6,26,8983.92,0.2,Returning,Cash,Online
1066,09-01-2023,Alice,North,North-Alice,Clothing,2588.54,2872.8,48,6264.04,0.17,New,Cash,Online
1075,15-06-2023,Eve,North,North-Eve,Furniture,1749.34,1935.25,26,9736.49,0.14,New,Credit Card,Online
1051,15-11-2023,Alice,North,North-Alice,Electronics,1676.42,2082.52,23,4703.59,0.15,New,Bank Transfer,Retail
1038,02-08-2023,Alice,East,East-Alice,Furniture,3031.17,3231.32,43,8489.14,0.22,Returning,Cash,Retail
1064,27-04-2023,Bob,North,North-Bob,Clothing,1645.51,2045.53,13,717.7,0.28,Returning,Cash,Retail
1098,10-12-2023,Eve,East,East-Eve,Electronics,3895.62,4055.44,28,3419.26,0.03,New,Bank Transfer,Retail
1038,13-03-2023,David,North,North-David,Clothing,400.42,446.11,9,763.46,0.01,New,Bank Transfer,Retail
1050,05-03-2023,Bob,North,North-Bob,Electronics,3318.92,3785.91,20,9755.9,0.24,New,Bank Transfer,Online
1098,24-07-2023,Alice,South,South-Alice,Electronics,4055.51,4258.84,19,8188.04,0.03,Returning,Credit Card,Online
1082,28-07-2023,Alice,East,East-Alice,Food,3380.52,3778.94,48,8540.22,0.3,Returning,Bank Transfer,Online
1030,13-03-2023,Alice,North,North-Alice,Food,2511.28,2658.06,39,9385.86,0.19,New,Credit Card,Retail
1079,04-10-2023,Eve,East,East-Eve,Food,4754.02,5080.74,12,942.52,0.2,New,Cash,Online
1091,01-10-2023,Eve,East,East-Eve,Electronics,1534.7,1972.62,15,3917.42,0.06,Returning,Credit Card,Retail
1051,16-11-2023,Bob,West,West-Bob,Furniture,144.88,175.29,31,803.25,0.07,New,Bank Transfer,Online
1063,04-12-2023,David,South,South-David,Clothing,2188.35,2605.36,14,2186.85,0.2,Returning,Credit Card,Retail
1098,01-01-2024,Bob,South,South-Bob,Clothing,213.41,503.36,11,2370.72,0.27,Returning,Bank Transfer,Online
1052,05-04-2023,Charlie,South,South-Charlie,Clothing,4771.99,5079.65,26,4744.16,0.29,New,Credit Card,Online
1038,15-06-2023,Alice,West,West-Alice,Food,1089.09,1355.44,42,2758.77,0.06,New,Cash,Retail
1097,01-02-2023,Alice,West,West-Alice,Electronics,3955.19,4393.68,27,1099.68,0.04,Returning,Credit Card,Online
1088,11-01-2023,Alice,South,South-Alice,Food,3884.13,3915.41,11,1758.16,0.02,Returning,Cash,Online
1079,28-10-2023,Bob,West,West-Bob,Furniture,1127.76,1265.66,38,1558.03,0.26,Returning,Bank Transfer,Retail
1030,05-08-2023,Bob,West,West-Bob,Electronics,3125.07,3564.19,34,9733.46,0.09,Returning,Cash,Online
1051,16-10-2023,Alice,West,West-Alice,Clothing,287.99,666.64,43,7617,0,Returning,Bank Transfer,Online
1081,12-04-2023,Bob,South,South-Bob,Food,2443.69,2462.34,19,9680.84,0.07,New,Bank Transfer,Retail
1005,24-09-2023,Eve,South,South-Eve,Food,122.5,385.83,6,4453.43,0.1,Returning,Cash,Retail
1029,02-08-2023,Eve,South,South-Eve,Furniture,4609.66,4879.15,46,2855.85,0.3,Returning,Cash,Retail
1004,28-06-2023,Bob,West,West-Bob,Furniture,4881.63,5088.06,38,8003.1,0.16,Returning,Credit Card,Retail
1010,29-03-2023,Alice,South,South-Alice,Food,1150.3,1306.02,49,3329.91,0.06,New,Credit Card,Retail
1056,10-02-2023,Bob,West,West-Bob,Furniture,1080.12,1424.17,42,3063.9,0.1,New,Cash,Online
1017,17-03-2023,Bob,North,North-Bob,Clothing,3780.91,3892.73,28,2401.81,0.1,Returning,Cash,Retail
1074,15-02-2023,Bob,West,West-Bob,Furniture,1304.23,1705.71,1,1383.82,0.01,Returning,Cash,Retail
1017,09-06-2023,Charlie,East,East-Charlie,Furniture,4480.63,4884.12,35,2638.98,0.04,New,Cash,Online
1084,21-03-2023,Eve,South,South-Eve,Food,2890.95,3104.43,40,3617.67,0.21,New,Bank Transfer,Online
1088,06-11-2023,David,South,South-David,Food,1786.35,1935.29,8,6772.54,0.04,New,Cash,Online
1069,27-03-2023,David,East,East-David,Electronics,4171.83,4320.93,47,719.39,0.07,New,Cash,Online
1034,02-04-2023,Charlie,West,West-Charlie,Electronics,2492.36,2738.68,7,2184.02,0.11,Returning,Cash,Online
1006,28-05-2023,Bob,North,North-Bob,Food,4562.58,4925.17,11,8109.33,0.23,New,Cash,Retail
1053,10-06-2023,Charlie,East,East-Charlie,Furniture,4643.67,4829.52,39,1554.53,0.17,Returning,Bank Transfer,Online
1066,21-07-2023,Charlie,East,East-Charlie,Furniture,868.83,1177.75,4,3492.19,0.21,Returning,Credit Card,Retail
1077,30-08-2023,Alice,West,West-Alice,Electronics,61.5,258.92,25,8660.12,0.17,New,Credit Card,Online
1043,19-12-2023,Eve,South,South-Eve,Electronics,4920.46,5079.68,12,1633.76,0.21,New,Credit Card,Retail
1075,02-01-2023,David,West,West-David,Electronics,4535.38,4557.56,26,919.09,0,New,Credit Card,Online
1023,13-08-2023,Bob,East,East-Bob,Clothing,324.45,336.37,38,4896.93,0.28,New,Credit Card,Retail
1055,16-10-2023,David,East,East-David,Clothing,4173.52,4294.85,46,3093.95,0.03,Returning,Bank Transfer,Retail
1080,21-08-2023,David,South,South-David,Electronics,2316.13,2525.27,12,5677.74,0.12,Returning,Credit Card,Retail
1095,18-03-2023,Eve,South,South-Eve,Furniture,1331.86,1758.98,43,8057.67,0.23,Returning,Bank Transfer,Retail
1075,26-04-2023,David,South,South-David,Electronics,4399.8,4801.06,37,1457.77,0.13,New,Bank Transfer,Retail
1016,03-06-2023,David,West,West-David,Clothing,1023.5,1164.41,46,5848.92,0.28,Returning,Credit Card,Retail
1008,13-04-2023,Charlie,South,South-Charlie,Furniture,4739.13,4868.95,24,5104.54,0.14,New,Credit Card,Retail
1004,13-07-2023,Eve,East,East-Eve,Clothing,1067.83,1189.22,16,1526.38,0.26,Returning,Credit Card,Retail
1004,15-06-2023,Alice,East,East-Alice,Furniture,3087.73,3263.96,13,6277.59,0.24,New,Cash,Retail
1056,25-12-2023,Bob,North,North-Bob,Clothing,1154.28,1408.4,25,2809.04,0.29,Returning,Bank Transfer,Retail
1025,31-03-2023,David,West,West-David,Furniture,2751.06,2976.01,4,4929.56,0.28,Returning,Credit Card,Online
1067,23-06-2023,Bob,North,North-Bob,Furniture,3435.68,3552.63,11,914.5,0.27,New,Cash,Retail
1096,02-05-2023,Alice,East,East-Alice,Furniture,991.63,1065.55,32,4649.88,0.22,Returning,Bank Transfer,Retail
1067,23-05-2023,Bob,North,North-Bob,Furniture,2628.38,2644.54,49,3133.99,0.11,Returning,Cash,Online
1027,16-04-2023,Alice,East,East-Alice,Food,2371.85,2457.29,7,8241.57,0.03,New,Cash,Retail
1093,01-11-2023,Charlie,North,North-Charlie,Clothing,401.64,757.26,46,664.09,0.21,New,Credit Card,Retail
1032,26-12-2023,David,South,South-David,Clothing,4100.62,4230,11,4244.21,0.29,New,Bank Transfer,Online
1050,13-11-2023,Alice,North,North-Alice,Food,1711.63,1951.24,28,4638.47,0.22,New,Cash,Online
1061,03-05-2023,Bob,South,South-Bob,Furniture,2894.18,3193.92,41,7277.56,0.28,New,Bank Transfer,Retail
1051,09-01-2023,David,South,South-David,Furniture,2598.18,3042.73,23,5785.45,0.24,Returning,Credit Card,Online
1019,19-09-2023,Charlie,West,West-Charlie,Clothing,2590.64,3036.18,45,6705.4,0.05,New,Bank Transfer,Retail
1021,14-03-2023,David,South,South-David,Food,580.75,956.16,23,7792.79,0.07,Returning,Cash,Retail
1005,25-12-2023,Alice,South,South-Alice,Furniture,2146.24,2173.47,28,8635.81,0.1,Returning,Cash,Retail
1082,11-08-2023,Charlie,North,North-Charlie,Furniture,2289.22,2581,43,3207.37,0.05,New,Bank Transfer,Online
1092,10-02-2023,Bob,East,East-Bob,Furniture,3681.53,4076.96,47,5426.42,0.17,Returning,Cash,Retail
1042,23-07-2023,Charlie,West,West-Charlie,Electronics,4208.09,4226.56,26,8417.07,0.29,Returning,Cash,Retail
1061,21-09-2023,Charlie,South,South-Charlie,Food,2747.66,3027.01,25,9895.57,0.23,New,Cash,Online
1022,24-11-2023,Eve,West,West-Eve,Furniture,479.58,909.88,29,8906.24,0.13,Returning,Credit Card,Retail
1021,27-06-2023,Charlie,North,North-Charlie,Electronics,1222.4,1464.71,19,3777.53,0,New,Credit Card,Retail
1070,14-12-2023,Charlie,South,South-Charlie,Food,866.42,878.43,33,2032.15,0.09,New,Cash,Retail
1001,14-11-2023,David,North,North-David,Furniture,666.84,682.24,36,4944.99,0.16,New,Bank Transfer,Retail
1005,25-03-2023,Bob,West,West-Bob,Clothing,1861.2,2075.35,14,7442.25,0.1,Returning,Credit Card,Retail
1012,14-11-2023,David,North,North-David,Electronics,1185.5,1271.45,14,4976.43,0.03,Returning,Bank Transfer,Retail
1090,21-04-2023,David,West,West-David,Electronics,1130.6,1466.18,35,4883.49,0.13,Returning,Cash,Online
1046,08-09-2023,Alice,North,North-Alice,Furniture,320.73,678.04,30,8398.48,0.08,Returning,Cash,Retail
1034,07-01-2023,David,West,West-David,Furniture,137.47,234.63,28,3677.9,0.27,New,Bank Transfer,Retail
1049,25-03-2023,Eve,East,East-Eve,Electronics,558.7,1004.08,17,8611.97,0.03,Returning,Credit Card,Online
1078,27-07-2023,Eve,North,North-Eve,Clothing,902.38,1128.91,3,4127.37,0.01,New,Bank Transfer,Retail
